date,day,week,month,product,division,service,usage_value,usage_unit
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,AI Engineering,Bedrock,42085.0,tokens
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,AI Engineering,Lambda,47132.0,requests
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,AI Engineering,Glue,3.86,DPU_hours
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,EC2,2.19,hours
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,CloudWatch,47.94,GB
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,Lambda,41283.0,requests
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,Business Analytics,EC2,6.45,hours
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,Business Analytics,CloudWatch,29.74,GB
2025-01-04,Saturday,Week 1,Month 1,Internal Data Platform,Business Analytics,Glue,1.0,DPU_hours
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,Athena,0.0074,TB
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,Lambda,16197.0,requests
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,Bedrock,73156.0,tokens
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,CloudWatch,31.25,GB
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,Bedrock,71586.0,tokens
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,EC2,3.11,hours
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,Glue,1.43,DPU_hours
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,EC2,7.44,hours
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,S3,43.39,GB
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,EC2,3.54,hours
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Redshift,7.83,hours
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Lambda,22678.0,requests
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,Bedrock,39590.0,tokens
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,Redshift,7.48,hours
2025-01-04,Saturday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,S3,22.46,GB
2025-01-05,Sunday,Week 1,Month 1,Customer App,Product Engineering,Bedrock,64291.0,tokens
2025-01-05,Sunday,Week 1,Month 1,Customer App,Product Engineering,Lambda,40286.0,requests
2025-01-05,Sunday,Week 1,Month 1,Customer App,Product Engineering,S3,42.97,GB
2025-01-05,Sunday,Week 1,Month 1,Customer App,Data Engineering,Glue,2.58,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,Customer App,Data Engineering,EC2,7.41,hours
2025-01-05,Sunday,Week 1,Month 1,Customer App,Data Engineering,Lambda,15610.0,requests
2025-01-05,Sunday,Week 1,Month 1,Customer App,AI Engineering,S3,28.3,GB
2025-01-05,Sunday,Week 1,Month 1,Customer App,AI Engineering,EC2,1.49,hours
2025-01-05,Sunday,Week 1,Month 1,Customer App,AI Engineering,CloudWatch,16.37,GB
2025-01-05,Sunday,Week 1,Month 1,Customer App,Platform / Cloud Operations,S3,43.71,GB
2025-01-05,Sunday,Week 1,Month 1,Customer App,Platform / Cloud Operations,EC2,7.8,hours
2025-01-05,Sunday,Week 1,Month 1,Customer App,Platform / Cloud Operations,Athena,0.0189,TB
2025-01-05,Sunday,Week 1,Month 1,Customer App,Business Analytics,S3,19.73,GB
2025-01-05,Sunday,Week 1,Month 1,Customer App,Business Analytics,Lambda,27269.0,requests
2025-01-05,Sunday,Week 1,Month 1,Customer App,Business Analytics,CloudWatch,7.44,GB
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Product Engineering,S3,48.94,GB
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Product Engineering,Lambda,38062.0,requests
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Product Engineering,CloudWatch,17.39,GB
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Data Engineering,S3,9.25,GB
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Data Engineering,Athena,0.012,TB
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Data Engineering,EC2,2.43,hours
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,AI Engineering,Redshift,5.0,hours
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,AI Engineering,Glue,0.51,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,AI Engineering,Lambda,15550.0,requests
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,Glue,2.46,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,Redshift,3.39,hours
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,EC2,3.3,hours
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Business Analytics,Athena,0.0111,TB
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Business Analytics,Redshift,4.89,hours
2025-01-05,Sunday,Week 1,Month 1,Analytics Platform,Business Analytics,Glue,4.87,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Product Engineering,Athena,0.0046,TB
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Product Engineering,EC2,1.19,hours
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Product Engineering,Bedrock,94124.0,tokens
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Data Engineering,Redshift,5.94,hours
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Data Engineering,EC2,5.6,hours
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Data Engineering,Athena,0.018,TB
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,AI Engineering,CloudWatch,17.72,GB
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,AI Engineering,Bedrock,13794.0,tokens
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,AI Engineering,Lambda,14578.0,requests
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,Athena,0.001,TB
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,Glue,4.76,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,Redshift,6.22,hours
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Business Analytics,Bedrock,80940.0,tokens
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Business Analytics,Glue,0.88,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,AI Assistant,Business Analytics,S3,49.02,GB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Product Engineering,CloudWatch,40.04,GB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Product Engineering,Athena,0.0116,TB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Product Engineering,Lambda,39815.0,requests
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Data Engineering,Bedrock,84354.0,tokens
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Data Engineering,CloudWatch,43.15,GB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Data Engineering,S3,31.18,GB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,AI Engineering,S3,42.18,GB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,AI Engineering,Glue,2.66,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,AI Engineering,Bedrock,18214.0,tokens
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,Athena,0.0053,TB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,Glue,1.59,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,CloudWatch,20.1,GB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Business Analytics,Lambda,40056.0,requests
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Business Analytics,Athena,0.0075,TB
2025-01-05,Sunday,Week 1,Month 1,Internal Data Platform,Business Analytics,Glue,2.52,DPU_hours
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,CloudWatch,26.0,GB
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,EC2,1.44,hours
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,S3,31.39,GB
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,Lambda,19849.0,requests
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,Bedrock,72918.0,tokens
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,CloudWatch,17.22,GB
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,CloudWatch,30.66,GB
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,Lambda,18329.0,requests
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,Athena,0.0063,TB
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,CloudWatch,36.52,GB
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Lambda,44511.0,requests
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Redshift,5.28,hours
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,S3,22.86,GB
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,EC2,5.93,hours
2025-01-05,Sunday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,Redshift,5.03,hours
2025-01-06,Monday,Week 1,Month 1,Customer App,Product Engineering,Athena,0.006,TB
2025-01-06,Monday,Week 1,Month 1,Customer App,Product Engineering,CloudWatch,33.74,GB
2025-01-06,Monday,Week 1,Month 1,Customer App,Product Engineering,Glue,0.52,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Customer App,Data Engineering,EC2,1.82,hours
2025-01-06,Monday,Week 1,Month 1,Customer App,Data Engineering,Redshift,1.25,hours
2025-01-06,Monday,Week 1,Month 1,Customer App,Data Engineering,Bedrock,46923.0,tokens
2025-01-06,Monday,Week 1,Month 1,Customer App,AI Engineering,CloudWatch,33.59,GB
2025-01-06,Monday,Week 1,Month 1,Customer App,AI Engineering,Lambda,4858.0,requests
2025-01-06,Monday,Week 1,Month 1,Customer App,AI Engineering,Redshift,4.44,hours
2025-01-06,Monday,Week 1,Month 1,Customer App,Platform / Cloud Operations,Glue,1.83,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Customer App,Platform / Cloud Operations,Lambda,16721.0,requests
2025-01-06,Monday,Week 1,Month 1,Customer App,Platform / Cloud Operations,Redshift,3.05,hours
2025-01-06,Monday,Week 1,Month 1,Customer App,Business Analytics,CloudWatch,18.83,GB
2025-01-06,Monday,Week 1,Month 1,Customer App,Business Analytics,Redshift,6.9,hours
2025-01-06,Monday,Week 1,Month 1,Customer App,Business Analytics,Athena,0.0033,TB
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Product Engineering,S3,17.6,GB
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Product Engineering,EC2,5.04,hours
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Product Engineering,Glue,4.96,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Data Engineering,EC2,4.02,hours
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Data Engineering,Redshift,7.36,hours
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Data Engineering,Glue,4.85,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,AI Engineering,CloudWatch,36.57,GB
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,AI Engineering,Bedrock,29537.0,tokens
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,AI Engineering,Glue,3.08,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,S3,48.31,GB
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,Bedrock,56550.0,tokens
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,CloudWatch,15.44,GB
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Business Analytics,Redshift,3.29,hours
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Business Analytics,EC2,7.23,hours
2025-01-06,Monday,Week 1,Month 1,Analytics Platform,Business Analytics,Bedrock,75313.0,tokens
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Product Engineering,CloudWatch,12.17,GB
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Product Engineering,Redshift,6.91,hours
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Product Engineering,Lambda,42421.0,requests
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Data Engineering,EC2,3.6,hours
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Data Engineering,Glue,1.67,DPU_hours
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Data Engineering,Athena,0.0049,TB
2025-01-06,Monday,Week 1,Month 1,AI Assistant,AI Engineering,Lambda,25228.0,requests
2025-01-06,Monday,Week 1,Month 1,AI Assistant,AI Engineering,Glue,2.07,DPU_hours
2025-01-06,Monday,Week 1,Month 1,AI Assistant,AI Engineering,S3,48.55,GB
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,CloudWatch,24.75,GB
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,Athena,0.0187,TB
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,Lambda,38592.0,requests
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Business Analytics,Bedrock,44309.0,tokens
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Business Analytics,Lambda,26178.0,requests
2025-01-06,Monday,Week 1,Month 1,AI Assistant,Business Analytics,EC2,7.52,hours
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Product Engineering,S3,49.49,GB
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Product Engineering,Glue,3.53,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Product Engineering,CloudWatch,49.99,GB
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Data Engineering,EC2,6.24,hours
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Data Engineering,Glue,2.11,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Data Engineering,Bedrock,50089.0,tokens
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,AI Engineering,Lambda,21056.0,requests
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,AI Engineering,Athena,0.0101,TB
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,AI Engineering,Glue,1.22,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,S3,5.01,GB
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,CloudWatch,37.15,GB
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Platform / Cloud Operations,Lambda,8736.0,requests
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Business Analytics,Bedrock,43312.0,tokens
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Business Analytics,CloudWatch,27.28,GB
2025-01-06,Monday,Week 1,Month 1,Internal Data Platform,Business Analytics,S3,48.57,GB
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,Lambda,28913.0,requests
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,EC2,6.53,hours
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Product Engineering,Athena,0.0088,TB
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,Lambda,27546.0,requests
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,Redshift,2.99,hours
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Data Engineering,Glue,3.94,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,Glue,4.3,DPU_hours
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,S3,40.14,GB
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,AI Engineering,EC2,3.75,hours
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Bedrock,81977.0,tokens
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,EC2,6.65,hours
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Platform / Cloud Operations,Athena,0.0075,TB
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,CloudWatch,42.21,GB
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,Bedrock,84613.0,tokens
2025-01-06,Monday,Week 1,Month 1,Innovation Lab Projects,Business Analytics,Lambda,42717.0,requests
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Product Engineering,Redshift,5.92,hours
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Product Engineering,EC2,5.49,hours
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Product Engineering,S3,49.39,GB
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Data Engineering,Lambda,19326.0,requests
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Data Engineering,Athena,0.0127,TB
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Data Engineering,Bedrock,35156.0,tokens
2025-01-07,Tuesday,Week 1,Month 1,Customer App,AI Engineering,Bedrock,62527.0,tokens
2025-01-07,Tuesday,Week 1,Month 1,Customer App,AI Engineering,Athena,0.0139,TB
2025-01-07,Tuesday,Week 1,Month 1,Customer App,AI Engineering,Redshift,1.77,hours
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Platform / Cloud Operations,Glue,2.7,DPU_hours
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Platform / Cloud Operations,EC2,3.06,hours
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Platform / Cloud Operations,CloudWatch,31.32,GB
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Business Analytics,Redshift,2.13,hours
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Business Analytics,Lambda,13831.0,requests
2025-01-07,Tuesday,Week 1,Month 1,Customer App,Business Analytics,CloudWatch,42.8,GB
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Product Engineering,Glue,3.15,DPU_hours
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Product Engineering,Redshift,3.72,hours
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Product Engineering,Lambda,17101.0,requests
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Data Engineering,S3,42.78,GB
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Data Engineering,Athena,0.0176,TB
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Data Engineering,Redshift,1.81,hours
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,AI Engineering,Athena,0.0145,TB
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,AI Engineering,CloudWatch,41.27,GB
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,AI Engineering,EC2,7.16,hours
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,Athena,0.0041,TB
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,Lambda,35543.0,requests
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Platform / Cloud Operations,Redshift,2.35,hours
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Business Analytics,CloudWatch,38.22,GB
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Business Analytics,Bedrock,39421.0,tokens
2025-01-07,Tuesday,Week 1,Month 1,Analytics Platform,Business Analytics,Redshift,5.77,hours
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Product Engineering,S3,19.98,GB
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Product Engineering,Bedrock,93906.0,tokens
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Product Engineering,EC2,6.6,hours
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Data Engineering,CloudWatch,45.25,GB
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Data Engineering,Bedrock,81832.0,tokens
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Data Engineering,Athena,0.0022,TB
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,AI Engineering,EC2,4.49,hours
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,AI Engineering,Bedrock,63473.0,tokens
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,AI Engineering,CloudWatch,32.18,GB
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,CloudWatch,28.74,GB
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,Bedrock,41547.0,tokens
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Platform / Cloud Operations,Glue,1.27,DPU_hours
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Business Analytics,Redshift,7.98,hours
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Business Analytics,S3,44.66,GB
2025-01-07,Tuesday,Week 1,Month 1,AI Assistant,Business Analytics,EC2,2.27,hours
2025-01-07,Tuesday,Week 1,Month 1,Internal Data Platform,Product Engineering,Lambda,24940.0,requests
